self_employed,num_employees,tech_company,role,mental_health_benefits,knowledge_of_mental_healthcare_coverage,employer_discussed_mental_health,employer_offer_resources,anonymity_protected,asking_for_leave,discuss_mental_health_disorder_with_employer,believe_negative_consequences_of_employer_discussion,discuss_mental_health_disorder_with_coworkers,discuss_mental_health_disorder_with_supervisor,employer_mental_health_serious,negative_consequences_at_work,medical_coverage,know_of_resources_for_help,reveal_diagnosis_with_collegues,negative_impact_of_revealing_diagnosis,productivity_affected_mental_health,percentage_work_time_affected,discuss_physical_health_potential_employer,discuss_mental_health_potential_employer,hurt_career,believe_negative_view_from_collegues,share_with_friends_family,bad_response_to_mental_health_at_work,family_history,had_disorder_in_past,have_disorder,been_diagnosed,sought_treatment,interferes_with_work_if_treated_effectively,age,gender,work_remotely
0,6-25,1,,I don't know,I am not sure,No,No,Yes,Neither easy nor difficult,Maybe,No,Yes,No,I don't know,No,,,,,,,No,No,Maybe,"No, I don't think they would",Somewhat open,No,No,No,No,No,0,Not applicable to me,26,male,Sometimes
0,More than 1000,0,1,I don't know,I am not sure,No,I don't know,I don't know,Neither easy nor difficult,Maybe,Maybe,No,No,Yes,No,,,,,,,Maybe,Maybe,Maybe,"Yes, I think they would",Somewhat open,No,No,No,No,No,0,Rarely,43,Male,Never
0,6-25,1,,I don't know,I am not sure,No,No,I don't know,Very easy,No,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,Maybe,"No, I don't think it would","No, I don't think they would",Somewhat open,N/A,Yes,Maybe,Maybe,No,0,Not applicable to me,30,Male,Always
1,,,,,,,,,,,,,,,,1,I know some,Not applicable to me,Yes,Yes,76-100%,No,Maybe,"Yes, I think it would","Yes, I think they would",Somewhat open,No,No,Maybe,Yes,Yes,1,Sometimes,35,Male,Always
0,26-100,0,1,I don't know,No,No,No,I don't know,Very difficult,Maybe,No,No,No,I don't know,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Not open at all,Maybe/Not sure,I don't know,Maybe,Maybe,No,0,Not applicable to me,40,M,Sometimes
0,26-100,0,1,Yes,No,No,No,I don't know,Very difficult,Maybe,No,No,No,No,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,No,1,Not applicable to me,33,Female,Never
1,,,,,,,,,,,,,,,,0,"Yes, I know several",Not applicable to me,N/A,Yes,1-25%,Maybe,Maybe,"No, I don't think it would","No, I don't think they would",Somewhat open,N/A,No,No,Maybe,No,1,Rarely,35,male,Sometimes
0,6-25,1,,No,No,No,No,I don't know,I don't know,Yes,Maybe,No,No,I don't know,No,,,,,,,Maybe,Maybe,"Yes, I think it would",Maybe,Not applicable to me (I do not have a mental illness),N/A,I don't know,No,No,No,0,Not applicable to me,22,Male,Never
0,100-500,1,,Yes,I am not sure,I don't know,Yes,I don't know,I don't know,Maybe,No,Maybe,Maybe,I don't know,No,,,,,,,Yes,Maybe,Maybe,"No, I don't think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,28,Male,Always
0,More than 1000,1,,Yes,Yes,No,No,No,Very difficult,Maybe,No,No,No,No,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,Yes,Yes,Yes,Yes,1,Sometimes,39,M,Sometimes
0,100-500,1,,I don't know,No,I don't know,I don't know,I don't know,Very easy,No,No,Yes,Yes,Yes,No,,,,,,,Maybe,Maybe,"No, I don't think it would","No, I don't think they would",Somewhat open,Maybe/Not sure,I don't know,No,No,No,0,Not applicable to me,33,M,Always
1,,,,,,,,,,,,,,,,1,"No, I don't know any",Not applicable to me,N/A,Not applicable to me,,Maybe,Maybe,"No, I don't think it would",Maybe,Not applicable to me (I do not have a mental illness),N/A,No,No,No,No,0,Not applicable to me,25,Female,Always
0,6-25,1,,I don't know,I am not sure,No,No,I don't know,I don't know,No,No,Maybe,Maybe,I don't know,No,,,,,,,No,No,"Yes, I think it would",Maybe,Not applicable to me (I do not have a mental illness),No,No,No,No,No,0,Not applicable to me,37,Male,Sometimes
0,500-1000,1,,I don't know,No,No,Yes,I don't know,I don't know,Maybe,No,No,No,No,No,,,,,,,Maybe,Maybe,"Yes, I think it would","Yes, I think they would",Very open,No,Yes,Yes,Yes,Yes,1,Rarely,41,f,Never
0,More than 1000,1,,Yes,I am not sure,No,I don't know,I don't know,Somewhat easy,No,No,No,No,I don't know,No,,,,,,,Maybe,Maybe,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,0,Rarely,30,Female,Sometimes
0,More than 1000,1,,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Maybe,Yes,Yes,No,,,,,,,Yes,Maybe,"No, I don't think it would",Maybe,Somewhat open,N/A,Yes,Yes,No,No,0,Not applicable to me,42,Male,Sometimes
0,6-25,1,,Yes,No,No,No,I don't know,Somewhat difficult,No,No,Maybe,Maybe,Yes,No,,,,,,,Yes,Maybe,Maybe,Maybe,Somewhat open,No,No,No,No,No,0,Not applicable to me,52,Male,Sometimes
0,26-100,1,,No,No,No,No,I don't know,Somewhat easy,No,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,Maybe,Maybe,Maybe,Somewhat open,No,No,No,No,No,0,Sometimes,30,male,Always
0,500-1000,1,,Yes,Yes,No,I don't know,Yes,Neither easy nor difficult,No,No,Maybe,Yes,I don't know,No,,,,,,,Maybe,Maybe,Maybe,Maybe,Very open,No,I don't know,Yes,Yes,No,1,Rarely,35,Male,Sometimes
0,26-100,1,,I don't know,No,No,No,I don't know,I don't know,No,No,Maybe,No,No,No,,,,,,,No,No,"Yes, I think it would","No, I don't think they would",Somewhat open,No,No,Yes,No,Yes,1,Not applicable to me,24,Male,Sometimes
0,6-25,1,,I don't know,I am not sure,I don't know,I don't know,I don't know,Somewhat easy,No,No,Maybe,Yes,I don't know,No,,,,,,,Maybe,No,Maybe,Maybe,Somewhat open,Maybe/Not sure,I don't know,No,No,No,0,Not applicable to me,39,Male,Sometimes
0,6-25,1,,Yes,I am not sure,No,No,I don't know,Very difficult,Yes,Maybe,Maybe,Maybe,Yes,Yes,,,,,,,Maybe,Maybe,"Yes, I think it would","Yes, I think they would",Not applicable to me (I do not have a mental illness),"Yes, I observed",Yes,No,No,No,0,Not applicable to me,34,Male,Sometimes
1,,,,,,,,,,,,,,,,0,"No, I don't know any",Not applicable to me,N/A,Unsure,,Maybe,Maybe,"Yes, I think it would","Yes, I think they would",Not applicable to me (I do not have a mental illness),N/A,Yes,No,No,No,1,Not applicable to me,32,Male,Always
1,,,,,,,,,,,,,,,,1,I know some,"No, because it would impact me negatively",Yes,Yes,1-25%,Maybe,No,"Yes, I think it would",Maybe,Very open,"Yes, I experienced",Yes,Maybe,Maybe,Yes,1,Never,25,I'm a man why didn't you make this a drop down question. You should of asked sex? And I would of answered yes please. Seriously how much text can this take? ,Sometimes
0,26-100,0,1,No,No,No,No,No,Very difficult,Yes,Yes,No,No,No,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Neutral,"Yes, I observed",I don't know,Maybe,Maybe,No,0,Often,43,Male,Never
0,6-25,1,,Yes,No,No,I don't know,Yes,Very difficult,No,No,No,Maybe,I don't know,No,,,,,,,No,No,"Yes, I think it would","No, I don't think they would",Not open at all,Maybe/Not sure,No,No,No,No,1,Not applicable to me,39,male,Sometimes
1,,,,,,,,,,,,,,,,1,"No, I don't know any","Sometimes, if it comes up",I'm not sure,Yes,1-25%,Maybe,No,"Yes, I think it would","No, I don't think they would",Very open,"Yes, I observed",Yes,Yes,Yes,Yes,0,Never,35,Male,Always
0,26-100,1,,Yes,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,No,,,,,,,Yes,Yes,Maybe,"No, they do not",Very open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,34,Male,Sometimes
0,More than 1000,0,1,Yes,I am not sure,Yes,I don't know,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,,,,,,,No,No,Maybe,Maybe,Somewhat open,N/A,No,No,No,No,0,Not applicable to me,38,Male,Sometimes
0,100-500,1,,Yes,Yes,No,I don't know,Yes,Somewhat easy,Yes,Maybe,Yes,Yes,No,Yes,,,,,,,No,No,"Yes, it has","Yes, they do",Very open,"Yes, I experienced",I don't know,Yes,Yes,Yes,1,Sometimes,26,woman,Always
0,6-25,1,,No,I am not sure,No,No,I don't know,Neither easy nor difficult,Maybe,No,Maybe,No,I don't know,No,,,,,,,Maybe,Maybe,Maybe,"No, I don't think they would",Somewhat open,Maybe/Not sure,Yes,No,No,No,0,Not applicable to me,24,male,Sometimes
0,More than 1000,0,1,I don't know,I am not sure,Yes,Yes,I don't know,Very difficult,Yes,No,No,No,I don't know,No,,,,,,,Maybe,No,"No, I don't think it would","No, I don't think they would",Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,27,Female,Sometimes
0,6-25,1,,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,No,No,Maybe,No,Yes,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",No,Yes,Yes,No,1,Never,25,male,Never
1,,,,,,,,,,,,,,,,0,"No, I don't know any",Not applicable to me,N/A,Unsure,,Yes,Maybe,Maybe,Maybe,Somewhat not open,N/A,No,No,No,No,0,Not applicable to me,37,m,Sometimes
0,More than 1000,0,1,Yes,I am not sure,I don't know,Yes,Yes,Neither easy nor difficult,Maybe,No,No,Maybe,Yes,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,Maybe,No,No,0,Not applicable to me,33,Male,Sometimes
0,26-100,0,1,No,I am not sure,Yes,I don't know,Yes,Somewhat difficult,Yes,No,No,No,I don't know,No,,,,,,,Maybe,Maybe,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I experienced",No,Yes,Yes,Yes,1,Sometimes,34,Male,Sometimes
0,26-100,1,,I don't know,I am not sure,No,No,I don't know,Somewhat difficult,Maybe,No,No,No,I don't know,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,I don't know,Yes,Yes,Yes,1,Not applicable to me,27,Male,Sometimes
0,100-500,1,,Yes,No,No,I don't know,I don't know,Very easy,Maybe,No,No,Maybe,I don't know,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Maybe,Yes,1,Sometimes,33,Male,Sometimes
0,6-25,1,,Yes,I am not sure,No,I don't know,I don't know,Somewhat easy,Maybe,No,Yes,Yes,Yes,No,,,,,,,Maybe,Maybe,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Often,50,mail,Sometimes
1,,,,,,,,,,,,,,,,1,"Yes, I know several","No, because it would impact me negatively",Yes,Yes,1-25%,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,54,female,Sometimes
0,More than 1000,1,,Yes,I am not sure,Yes,No,Yes,Very difficult,Yes,No,Yes,No,No,Yes,,,,,,,Maybe,No,"Yes, I think it would","No, they do not",Neutral,"Yes, I observed",I don't know,Yes,No,Yes,1,Sometimes,32,female ,Sometimes
0,6-25,1,,I don't know,I am not sure,I don't know,Yes,Yes,Very easy,No,No,Maybe,Maybe,Yes,No,,,,,,,Maybe,Maybe,"No, I don't think it would","No, I don't think they would",Neutral,No,No,No,No,No,0,Not applicable to me,39,m,Sometimes
0,6-25,1,,I don't know,No,I don't know,I don't know,I don't know,Very easy,No,No,Yes,Yes,Yes,No,,,,,,,Yes,Maybe,Maybe,"No, I don't think they would",Somewhat open,Maybe/Not sure,No,No,No,No,0,Not applicable to me,36,Male,Sometimes
0,100-500,1,,I don't know,No,No,No,I don't know,Somewhat easy,Maybe,No,Yes,Maybe,I don't know,No,,,,,,,Maybe,No,Maybe,"No, I don't think they would",Very open,N/A,No,Maybe,No,No,0,Not applicable to me,34,Male,Sometimes
0,100-500,1,,I don't know,I am not sure,No,No,I don't know,I don't know,Maybe,No,Maybe,Yes,I don't know,No,,,,,,,No,No,Maybe,"No, I don't think they would",Somewhat open,No,Yes,Yes,Maybe,No,1,Sometimes,31,female,Sometimes
0,More than 1000,0,1,No,N/A,Yes,Yes,I don't know,Somewhat easy,No,No,Maybe,Yes,No,No,,,,,,,Yes,Maybe,Maybe,Maybe,Somewhat not open,"Yes, I experienced",Yes,Yes,Maybe,Yes,1,Never,36,male,Never
0,More than 1000,0,1,I don't know,I am not sure,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes,No,,,,,,,No,No,"Yes, I think it would",Maybe,Somewhat not open,No,I don't know,No,No,No,0,Sometimes,48,Male,Sometimes
0,6-25,1,,I don't know,No,No,I don't know,I don't know,Very easy,No,No,Maybe,Yes,I don't know,No,,,,,,,No,No,Maybe,"Yes, they do",Not open at all,No,Yes,Yes,Maybe,Yes,1,Sometimes,31,male,Never
0,1-5,1,,No,N/A,No,No,I don't know,Very easy,No,No,Yes,Yes,Yes,No,,,,,,,Maybe,Maybe,Maybe,"No, I don't think they would",Somewhat open,No,No,No,No,No,0,Not applicable to me,32,M,Always
0,100-500,1,,I don't know,I am not sure,No,No,I don't know,Somewhat difficult,Yes,Maybe,No,No,No,Yes,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Neutral,"Yes, I observed",No,No,No,No,0,Not applicable to me,32,M,Always
1,,,,,,,,,,,,,,,,1,I know some,"Sometimes, if it comes up",I'm not sure,Yes,26-50%,Yes,Maybe,Maybe,"No, I don't think they would",Somewhat open,No,Yes,Yes,Yes,Yes,1,Sometimes,31,male,Always
0,1-5,1,,Not eligible for coverage / N/A,N/A,No,Yes,Yes,Very easy,No,No,Maybe,Yes,Yes,No,,,,,,,No,No,"No, I don't think it would","No, I don't think they would",Somewhat open,No,Yes,No,Yes,Yes,1,Rarely,28,Female,Sometimes
0,More than 1000,0,1,I don't know,No,No,No,I don't know,Very difficult,Yes,No,No,No,No,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Not open at all,"Yes, I observed",Yes,Yes,Yes,Yes,1,Not applicable to me,28,male,Never
0,26-100,1,,Yes,Yes,No,I don't know,I don't know,Somewhat easy,Yes,Maybe,No,Maybe,No,No,,,,,,,Maybe,No,"Yes, I think it would",Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,33,F,Sometimes
1,,,,,,,,,,,,,,,,0,I know some,"No, because it doesn't matter",No,Yes,1-25%,Maybe,Maybe,Maybe,"No, I don't think they would",Neutral,No,Yes,Yes,No,Yes,1,Not applicable to me,33,M,Never
1,,,,,,,,,,,,,,,,0,"Yes, I know several","No, because it would impact me negatively",Yes,Yes,51-75%,No,No,"Yes, it has","Yes, they do",Somewhat open,Maybe/Not sure,No,Yes,Yes,Yes,1,Sometimes,59,M,Always
1,,,,,,,,,,,,,,,,1,"Yes, I know several","Sometimes, if it comes up",I'm not sure,Yes,51-75%,Maybe,Maybe,Maybe,Maybe,Very open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,33,male,Sometimes
0,100-500,1,,I don't know,No,No,I don't know,I don't know,Very difficult,Yes,Maybe,Maybe,Maybe,No,Yes,,,,,,,No,No,Maybe,Maybe,Somewhat not open,"Yes, I observed",I don't know,Maybe,Maybe,Yes,1,Rarely,37,Male,Always
0,6-25,1,,I don't know,I am not sure,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,No,"Yes, it has",Maybe,Very open,"Yes, I experienced",No,Yes,No,Yes,1,Sometimes,27,female,Always
0,More than 1000,1,,No,No,No,No,I don't know,I don't know,No,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,No,No,Maybe,No,0,Never,39,Male,Always
1,,,,,,,,,,,,,,,,1,I know some,Not applicable to me,N/A,Yes,26-50%,No,Maybe,Maybe,"No, I don't think they would",Somewhat open,N/A,Yes,Yes,No,No,0,Rarely,50,M,Sometimes
0,More than 1000,0,1,Yes,Yes,I don't know,Yes,Yes,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,,,,,,,No,No,Maybe,Maybe,Somewhat open,No,I don't know,No,No,No,0,Not applicable to me,34,Female,Never
1,,,,,,,,,,,,,,,,1,I know some,"No, because it doesn't matter",I'm not sure,Yes,26-50%,No,No,"No, I don't think it would",Maybe,Neutral,"Yes, I experienced",No,No,Maybe,No,0,Often,50,male,Sometimes
0,6-25,1,,Not eligible for coverage / N/A,N/A,No,I don't know,I don't know,Somewhat easy,No,No,Maybe,Yes,Yes,No,,,,,,,No,No,Maybe,Maybe,Neutral,"Yes, I observed",I don't know,Maybe,Maybe,No,0,Not applicable to me,31,Female,Always
0,More than 1000,0,1,Yes,Yes,No,Yes,No,Very easy,Yes,No,No,No,No,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Somewhat not open,"Yes, I observed",Yes,Maybe,Maybe,Yes,0,Rarely,39,male,Sometimes
0,26-100,1,,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Maybe,Maybe,No,No,No,No,,,,,,,Maybe,Maybe,Maybe,Maybe,Somewhat not open,"Yes, I observed",Yes,Yes,No,Yes,1,Sometimes,46,Male,Sometimes
0,More than 1000,1,,I don't know,No,No,I don't know,I don't know,Somewhat easy,No,No,Maybe,Yes,Yes,No,,,,,,,Yes,Yes,"No, I don't think it would","No, I don't think they would",Somewhat open,No,No,No,Maybe,No,0,Rarely,28,M,Sometimes
0,26-100,1,,I don't know,I am not sure,No,I don't know,Yes,Neither easy nor difficult,Maybe,No,No,No,Yes,No,,,,,,,Yes,Maybe,"Yes, I think it would",Maybe,Somewhat open,No,No,No,No,No,0,Not applicable to me,32,male,Sometimes
1,,,,,,,,,,,,,,,,0,I know some,"Sometimes, if it comes up",No,Yes,1-25%,Maybe,Maybe,Maybe,Maybe,Somewhat open,Maybe/Not sure,No,Yes,Yes,Yes,1,Sometimes,65,F,Sometimes
1,,,,,,,,,,,,,,,,1,"No, I don't know any",Not applicable to me,No,Yes,76-100%,Yes,Yes,"No, I don't think it would",Maybe,Very open,No,Yes,Yes,Maybe,Yes,1,Sometimes,37,Male,Always
1,,,,,,,,,,,,,,,,1,"Yes, I know several","Sometimes, if it comes up",I'm not sure,Yes,1-25%,Yes,Maybe,Maybe,"No, I don't think they would",Somewhat open,N/A,I don't know,Maybe,No,No,1,Rarely,41,Female,Sometimes
1,,,,,,,,,,,,,,,,0,I know some,"No, because it would impact me negatively",Yes,Yes,1-25%,Yes,No,"Yes, I think it would","Yes, I think they would",Somewhat not open,N/A,I don't know,Yes,Yes,Yes,1,Rarely,38,Male,Sometimes
0,26-100,0,1,I don't know,I am not sure,Yes,No,I don't know,Somewhat easy,No,No,Yes,Yes,Yes,No,,,,,,,Yes,Yes,"Yes, it has","No, they do not",Somewhat open,"Yes, I experienced",No,Yes,Yes,Yes,1,Sometimes,51,male,Sometimes
0,500-1000,0,1,I don't know,No,No,Yes,Yes,Neither easy nor difficult,No,No,Yes,Yes,I don't know,No,,,,,,,Yes,Maybe,"Yes, I think it would",Maybe,Somewhat open,Maybe/Not sure,I don't know,Maybe,Maybe,No,1,Not applicable to me,29,Male,Sometimes
1,,,,,,,,,,,,,,,,0,I know some,"No, because it would impact me negatively",I'm not sure,Yes,51-75%,Maybe,Maybe,Maybe,Maybe,Neutral,No,No,No,No,No,1,Rarely,37,Male,Always
1,,,,,,,,,,,,,,,,0,"No, I don't know any",Not applicable to me,N/A,Not applicable to me,,No,No,"Yes, I think it would",Maybe,Somewhat open,Maybe/Not sure,No,No,No,No,0,Not applicable to me,31,Male,Always
0,1-5,1,,No,N/A,No,No,No,Very easy,No,No,Yes,Yes,I don't know,No,,,,,,,Yes,Yes,"No, I don't think it would","No, I don't think they would",Neutral,No,Yes,Maybe,Maybe,No,0,Rarely,32,Male,Sometimes
1,,,,,,,,,,,,,,,,1,"Yes, I know several","Sometimes, if it comes up",No,Yes,1-25%,Maybe,No,Maybe,"No, I don't think they would",Very open,No,I don't know,Yes,Yes,Yes,1,Rarely,31,male,Sometimes
0,More than 1000,0,1,Not eligible for coverage / N/A,N/A,No,Yes,I don't know,Neither easy nor difficult,Maybe,No,No,Maybe,No,No,,,,,,,Yes,Maybe,"Yes, I think it would","Yes, I think they would",Neutral,Maybe/Not sure,Yes,Maybe,No,No,1,Not applicable to me,52,m,Never
1,,,,,,,,,,,,,,,,1,"Yes, I know several","No, because it would impact me negatively",No,Yes,26-50%,Maybe,Maybe,"No, I don't think it would",Maybe,Very open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Often,31,male,Sometimes
1,,,,,,,,,,,,,,,,1,"Yes, I know several",Not applicable to me,N/A,Unsure,,No,No,"No, I don't think it would","No, I don't think they would",Very open,"Yes, I observed",No,No,No,No,0,Not applicable to me,38,F,Always
0,More than 1000,0,1,Yes,Yes,No,I don't know,I don't know,Somewhat difficult,Yes,Maybe,Maybe,Maybe,No,No,,,,,,,Maybe,Maybe,"Yes, I think it would","Yes, I think they would",Neutral,Maybe/Not sure,I don't know,Yes,Maybe,Yes,1,Sometimes,35,Male,Never
1,,,,,,,,,,,,,,,,1,I know some,Not applicable to me,N/A,Not applicable to me,,No,No,"Yes, I think it would","Yes, I think they would",Not applicable to me (I do not have a mental illness),Maybe/Not sure,I don't know,No,No,No,0,Not applicable to me,29,Male,Always
1,,,,,,,,,,,,,,,,1,I know some,Not applicable to me,N/A,Yes,1-25%,No,No,Maybe,Maybe,Somewhat not open,"Yes, I experienced",No,No,No,No,1,Not applicable to me,63,Male,Always
1,,,,,,,,,,,,,,,,1,I know some,"Sometimes, if it comes up",No,Yes,1-25%,No,No,Maybe,"Yes, they do",Somewhat open,"Yes, I observed",No,Yes,Yes,Yes,1,Rarely,47,female,Always
1,,,,,,,,,,,,,,,,0,I know some,"Sometimes, if it comes up",No,Yes,26-50%,Yes,No,Maybe,"No, I don't think they would",Very open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,43,M,Always
0,26-100,1,,No,N/A,No,No,I don't know,Neither easy nor difficult,Maybe,No,Yes,Yes,I don't know,No,,,,,,,No,No,"Yes, I think it would",Maybe,Somewhat not open,Maybe/Not sure,No,No,No,No,0,Not applicable to me,38,male,Sometimes
0,6-25,0,1,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Maybe,No,No,Yes,I don't know,No,,,,,,,Maybe,No,"No, I don't think it would",Maybe,Not open at all,Maybe/Not sure,No,Maybe,Maybe,No,0,Not applicable to me,27,Male,Never
0,6-25,1,,I don't know,No,No,Yes,Yes,I don't know,No,No,No,Yes,Yes,Yes,,,,,,,No,No,"Yes, it has","No, I don't think they would",Somewhat not open,No,Yes,Yes,Yes,No,0,Not applicable to me,40,Female,Always
0,500-1000,0,1,Not eligible for coverage / N/A,N/A,I don't know,I don't know,I don't know,Very difficult,Yes,Maybe,No,No,No,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Neutral,Maybe/Not sure,No,Maybe,No,No,0,Not applicable to me,32,Male,Never
1,,,,,,,,,,,,,,,,1,I know some,Not applicable to me,N/A,Yes,26-50%,Maybe,Maybe,Maybe,"No, I don't think they would",Somewhat open,No,No,Maybe,Maybe,No,0,Not applicable to me,43,female,Always
0,100-500,0,1,Yes,Yes,No,No,Yes,Somewhat difficult,Maybe,No,Maybe,Maybe,No,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I experienced",I don't know,Yes,Yes,Yes,0,Never,28,female,Never
1,,,,,,,,,,,,,,,,0,I know some,Not applicable to me,N/A,Not applicable to me,,Maybe,No,"Yes, I think it would","Yes, I think they would",Not applicable to me (I do not have a mental illness),"Yes, I observed",No,No,No,No,0,Not applicable to me,46,Male,Always
0,More than 1000,0,1,No,Yes,No,No,I don't know,Somewhat easy,Maybe,No,No,No,No,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,Yes,No,No,No,0,Not applicable to me,42,male,Sometimes
0,1-5,1,,No,Yes,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Maybe,Yes,No,,,,,,,No,No,Maybe,Maybe,Somewhat open,No,Yes,Yes,Maybe,Yes,1,Rarely,31,Male,Sometimes
1,,,,,,,,,,,,,,,,1,"Yes, I know several","Sometimes, if it comes up",No,Yes,26-50%,No,No,"No, I don't think it would","No, I don't think they would",Somewhat not open,No,No,Yes,Yes,Yes,1,Rarely,37,F,Never
0,6-25,1,,No,N/A,No,No,I don't know,Somewhat easy,No,No,No,No,I don't know,No,,,,,,,Maybe,No,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Sometimes,35,M,Never
1,,,,,,,,,,,,,,,,1,I know some,"No, because it doesn't matter",N/A,Yes,1-25%,Maybe,Maybe,Maybe,Maybe,Somewhat open,Maybe/Not sure,No,No,Maybe,No,1,Sometimes,30,Female,Always
0,26-100,1,,Not eligible for coverage / N/A,I am not sure,Yes,No,Yes,Very easy,No,No,Yes,Yes,Yes,No,,,,,,,No,No,"No, I don't think it would","No, I don't think they would",Very open,No,Yes,Yes,Yes,Yes,1,Rarely,35,Male,Sometimes
0,26-100,1,,Yes,Yes,No,I don't know,Yes,Somewhat easy,Maybe,No,Maybe,Yes,Yes,No,,,,,,,Maybe,Maybe,"Yes, I think it would",Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,24,Male,Never
